Incident_ID,Source,Call_ID,Transcript,Extracted_Event,Location,Timestamp,Sentiment,Urgency_Score,Severity
INC_551,audio,C551,"– In July 2009 a man at a Sheboygan (Wisc.) convenience store put his van in reverse by accident, and crashed through the store, killing an 18 year-old clerk. His wife, Nicole Pfister, dialed 911 for help as clerk Emily Hughes, 18, was pinned under the rear of the van.",Road accident,Wisconsin,7/09,Distressed,0.82,Medium
INC_552,audio,C552,"– In April 2009 group of men dressed as Border Patrol agents broke into an Arivaca (Ariz.) home to rob the occupants. They shot all three members of the family, killing two. Shawna Forde and two men were later arrested and charged with the crime. During a 911 call for help made by surviving resident Gina Marie Gonzalez, gunshots can be heard in the background.",Murder / homicide,"Arizona, Arivaca, Ariz.",4/09,Distressed,1.0,High
INC_553,audio,C553,"– In July 2009 an Apex (NC) woman dialed 911 to report finding her husband beaten to death, and that her CPR was not successful. Police and EMS responded, but later arrested Jolene Kay Hardy for murder.",Murder / homicide,"North Carolina, Apex, NC",7/09,Distressed,0.82,High
INC_554,audio,C554,"– In March 2006 a Seattle (Wash.) man killed six persons at a residence and then himself. Police aren’t entirely certain of the motive, but Kyle Huff, 28, met the residents earlier at a rave party, then returned to the house with a shotgun. Neighbors and residents of the home dialed 911 for help when the shooting started, and an arriving officer witnessed Huff shoot himself. Also listen to the",Murder / homicide,"Washington, Seattle, Wash.",3/06,Calm,0.73,High
INC_555,audio,C555,"– In June 2009 an El Paso (Tex.) security guard at a Chico Taco restaurant dialed 911 to report that two gay men were kissing in the restaurant. The guard called three times over 20 minutes. One of the gay men also dialed 911 twice to report being harassed by the security guard. All the conversations are in Spanish. (On this tape: call from guard, then Carlos Diaz de Leon, two calls from guard, second call from de Leon.) Read more",Road accident,"Texas, El Paso, Tex., Chico, Taco",6/09,Distressed,0.4,Low
INC_556,audio,C556,"– In July 2009 a Provo (Utah) 9 year-old girl and her mothers were at the Provo River, when the girl fell in. The mother tried to pull her from the water, but the river was moving too fast. A passerby called 911 for help. Caitlin Buchkowski’s body was found about 40 minutes later one mile downstream, and she could not be revived.",Unknown incident,"Provo, Utah, the Provo River",7/09,Distressed,0.82,High
INC_557,audio,C557,"– In July 2009 an unnamed, off-duty Bumcombe County (NC) deputy dialed 911 to report an encounter with an irate female motorist, and asked for an officer’s assistance. At about the same time, the female motorist dialed 911 to report an irate male motorist. The sheriff’s office is investigating if the deputy acted improperly. Listen to the deputy’s call",Unknown incident,"North Carolina, Bumcombe County, NC",7/09,Distressed,0.4,Low
INC_558,audio,C558,"– In July 2009 two Santa Fe County (NM) sheriff’s deputies were on a burglary stake-out at a remote cabin, when the suspect broke in and confronted them. The suspect was handcuffed, but pulled a gun from the small of his back and shot one deputy. The other deputy shot and killed the suspect, and then yelled to a neighbor for help at 4:30 a.m., since there was no phone at the cabin and no radio communications. The neighbors dialed 911 for help and reached the state police dispatcher at the consolidated county comm center.",Murder / homicide,"New Mexico, Santa Fe County, consolidated county",7/09,Distressed,1.0,High
INC_559,audio,C559,"– In July 2009 Prof. Henry Gates was mistaken for a burglar by a neighbor in Cambridge (Mass.), and responding Sgt. James Crowley later arrested him for disturbing the peace. The incident set off allegations of racial bias, and a national debate that included comments by President Obama, and later a meeting between Gates and Crowley at the White House. Also listen to the",Kidnapping / missing,"Massachusetts, Cambridge, Mass., the White House",7/09,Calm,0.16,Low
INC_560,audio,C560,"– In July 2009 a San Antonio woman dialed 911 to report that her sister was acting erratically, and had stabbed her 4-week-old baby to death. Police say Otty Sanchez may suffer from psychiatric problems, and told her sister that she was hearing voices. Read more",Murder / homicide,"Texas, San Antonio",7/09,Distressed,0.7,High
INC_561,audio,C561,"– In July 2009 an unknown person took video of ESPN sportscaster Erin Andrews through a hotel peephole, allegedly showing her nude. In the aftermath, Andrews stayed at her mother’s home in a gated community. However, an SUV appeared, and two men came to the front door, prompting Andrews to dial 911.",Unknown incident,Tennessee,7/09,Distressed,0.5,Medium
INC_562,audio,C562,"– In July 2009 a robber entered a Kenosha (Wisc.) fast-food restaurant and shot one of the employees, who then dialed 911. Robert Wilde, 18, handed the telephone to another employee, and he later died. The Kenosha 911 dispatcher quickly and concisely gathered information about the incident. Two suspects were arrested.",Shooting,"Wisconsin, Kenosha",7/09,Calm,0.59,Medium
INC_563,audio,C563,"– In August 2009 an 18 year-old in Maitland (Fla.) stabbed his mother with a butter knife during an argument, then armed himself with a 2-prong barbeque fork and tried to break into the bathroom where she was on the phone with a police dispatcher. When an officer arrived, he confronted Alex May and fatally shot him.",Assault / violence,"Florida, Maitland, Fla.",8/09,Distressed,0.82,High
INC_564,audio,C564,"– On New Year’s Eve 2008 an Oklahoma woman fell to her death a a Marriott Hotel in Orange County (Fla.). Her boyfriend, Jonathan Speegle, dialed 911 to report it, but was inconsistent in reporting what occurred. A month later Speegle was arrested and charged with Nicole Hammond’s murder. (What’s the essential information for this type of incidents, what questions were asked, what questions could have been asked?)  [The tape seems to repeat at the beginning.]",Murder / homicide,"Oklahoma, Orange County, Fla.",1/09,Distressed,0.82,High
INC_565,audio,C565,– In August 2009 a 16 year-old was shot and killed in the woods behind his Greensboro (NC) home. Three persons dialed 911 to report seeing people shooting at Breyon Shon Deese.,Shooting,"North Carolina, Greensboro, NC",8/09,Distressed,0.82,High
INC_566,audio,C566,"– In August 2009 a 63 year-old woman noticed a truck pulling into her Livingston County (Mich.) driveway, and fled to an upstairs bathroom as two burglars broke in. She was on the phone with dispatchers over 4 minutes describing what she heard. Police arrested Jeffrey Ray Hunter, but the second suspect escaped.",Unknown incident,"Michigan, Livingston County, Mich.",8/09,Distressed,0.5,Medium
INC_567,audio,C567,"– In August 2009 Edward Offord II dialed 911 to matter-of-factly report he had shot and killed his girlfriend, set his own house on fire, and then drove to his girlfriend’s home and set it ablaze. Shortly after talking to the dispatcher for 4-1/2 minutes, Offord shot fatally himself.",Murder / homicide,Ohio,8/09,Distressed,0.94,High
INC_568,audio,C568,"– In August 2009 six Chattanooga (Tenn.) police officers confronted a suicidal man with a rifle, and fired 59 rounds at him when he allegedly pointed the firearm at them. Alonzo Heyward suffered 43 gunshot wounds, according to the coroner, and was killed. (passerby 911 calls and radio traffic)",Shooting,"Tennessee, Tenn.",8/09,Distressed,1.0,High
INC_569,audio,C569,"– In August 2009 six Chattanooga (Tenn.) police officers confronted a suicidal man with a rifle, and fired 59 rounds at him when he allegedly pointed the firearm at them. Alonzo Heyward suffered 43 gunshot wounds, according to the coroner, and was killed. (passerby 911 calls and radio traffic)",Shooting,"Tennessee, Tenn.",8/09,Distressed,1.0,High
INC_570,audio,C570,"– In August 2009 six Chattanooga (Tenn.) police officers confronted a suicidal man with a rifle, and fired 59 rounds at him when he allegedly pointed the firearm at them. Alonzo Heyward suffered 43 gunshot wounds, according to the coroner, and was killed. (passerby 911 calls and radio traffic)",Shooting,"Tennessee, Tenn.",8/09,Distressed,1.0,High
INC_571,audio,C571,"– In June 2009 a Clackamas County man dialed 911 to complain about a wrong order at a McDonald’s restaurant. After a dispatcher told him the call was inappropriate, Jeremy Martin and his two friends continued to dial 911 to complain, eventually claiming that a restaurant staffer was pointing a gun at them. Officers found and arrested Martin, but his two friends had fled. Read the CAD report",Shooting,"Oregon, Clackamas County",6/09,Distressed,0.52,High
INC_572,audio,C572,"– In June 2009 a Clackamas County man dialed 911 to complain about a wrong order at a McDonald’s restaurant. After a dispatcher told him the call was inappropriate, Jeremy Martin and his two friends continued to dial 911 to complain, eventually claiming that a restaurant staffer was pointing a gun at them. Officers found and arrested Martin, but his two friends had fled. Read the CAD report",Shooting,"Oregon, Clackamas County",6/09,Distressed,0.52,High
INC_573,audio,C573,"– In June 2009 a Clackamas County man dialed 911 to complain about a wrong order at a McDonald’s restaurant. After a dispatcher told him the call was inappropriate, Jeremy Martin and his two friends continued to dial 911 to complain, eventually claiming that a restaurant staffer was pointing a gun at them. Officers found and arrested Martin, but his two friends had fled. Read the CAD report",Shooting,"Oregon, Clackamas County",6/09,Distressed,0.52,High
INC_574,audio,C574,"– In August 2009 Des Moines (Iowa) police Sgt. Larina Blad was struck and injured by a suspected DUI. She radio for assistance, saying, “I’ve been run over.”",Road accident,"Des Moines, Iowa",8/09,Distressed,0.5,Medium
INC_575,audio,C575,"– In August 2009 a Bainbridge Township (Ohio) woman dialed 911 to say she had stabbed her husband during a dispute. Sandra Franklin was held for murder after police found Dr. Peter Franklin dead. She had dialed 911 a week earlier about a dispute, and police removed three guns from the house.",Assault / violence,"Bainbridge Township, Ohio",8/09,Distressed,1.0,High
INC_576,audio,C576,"– In August 2009 a woman in Sarasota (Fla.) dialed 911 to report she was being chased on the highway by her ex-boyfriend, and he had threatened her with a gun and was ramming her vehicle. About 40 seconds into the call, Rebecca Provencher ran a stop sign and crashed into a Sarasota PD car–the officer suffered a broken wrist and Provencher was ejected from the car, seriously injuring her. The ex-boyfriend was arrested hours later. Provencher only gave bare details during the 911 call before the sounds of the collision.",Road accident,"Florida, Sarasota, Fla.",8/09,Distressed,0.62,High
INC_577,audio,C577,"– In August 2009 an Archdale (NC) police officer stopped a man driving on I-40 who had called 911 saying he was suicidal and carrying a pistol. When Courtland Smith, 21, pointed the gun at the officer, the officer shot and killed him. Smith talked to a Guilford Metro 911 dispatcher for 15 minutes before he reluctantly pulled over for the officers. Listen to the Archdale PD radio traffic",Shooting,North Carolina,8/09,Distressed,0.94,High
INC_578,audio,C578,"– In August 2009 a woman fell from the 12th-story balcony of the Coeur D’Alene Resort (Idaho), prompting Ian James to dial 911 to report what happened. Police are investigating how Lynea Sprung Hambrice came to fall over the balcony railing, including if she was drunk, pushed or fell accidentally.",Road accident,"Idaho, Lynea Sprung Hambrice",8/09,Distressed,0.7,Medium
INC_579,audio,C579,"– In March 2009 Orlando (Fla.) police dispatcher Alan Ballard fielded a 911 call from a woman reporting that her co-worker had been kidnapped. Ballard was skeptical, waited 23 minutes to enter the incident into CAD, and classified it as a “suspicious incident” and not a kidnapping. In Aug. 2009 he was fired for mishandling the call. In fact, Loyta Sloley was kidnapped by her ex-boyfriend and murdered at a motel, and James Clayton then killed himself. (On the tape: call from co-worker, call with Sloley herself and then Clayton, and third call with co-worker.",Murder / homicide,"Florida, Orlando, Fla.",3/09,Distressed,0.94,High
INC_580,audio,C580,"– In August 2009 Glynn County (Geo.) police responded to a trailer park in response to 911 calls, and found the bodies of seven persons who had been murdered. Two other persons were injured, and one later died. Later that day, police arrested Guy Heinze, 20, on several charges, but not including the murders. Police had no immediate suspects. (first call is from neighbor, who hands phone to Heinze and later the trailer park maintenance man. The",Murder / homicide,"Georgia, Glynn County, Heinze",8/09,Distressed,0.82,High
INC_581,audio,C581,"– In Feb. 2007 shoppers at the Trolley Square (Salt Lake City, Utah) shopping center called 911 to report gunfire inside. Police responded and tracked down Sulejman Talović, 18, who was armed with a shotgun and handgun. For an unknown reason, Talović shot and killed five persons, injured another four, and was killed by police. Coincidentally, Ogden city police officer Kenneth Hammond was off-duty in the mall having dinner with his wife Sarita, who was a OPD dispatcher. She used a cellular phone to report the incident while Kenneth responded to engage the suspect. Also listen to the SLCPD",Murder / homicide,"the Trolley Square, Salt Lake City, Utah, Ogden",2/07,Distressed,1.0,High
INC_582,audio,C582,"– In August 2009 a Sylvania (Ohio) resident shot and killed a man who the resident says broke into his home’s back door and “charged me.” Clay Hausenfleck dialed 911 to explain what happened, and arriving police found Louis Mason dead–and also a marijuana grow operation in the basement with 100 plants. Hausenfleck was arrested on drug charges.",Shooting,"Sylvania, Ohio",8/09,Distressed,0.94,High
INC_583,audio,C583,"– In August 2009 a man in Ogden (Utah) lured an 11 year-old girl into his van and drove her back to a local motel. But a woman checking out of the motel noticed the frightened girl entering the motel room, and dialed 911 to report her sighting. Officers arrived and quick intervened, arresting Fernando Deleon-Barrios on kidnapping charges.",Kidnapping / missing,"Ogden, Utah",8/09,Distressed,0.47,Medium
INC_584,audio,C584,"– In Sept. 2009 off-duty CHP Off. Mark Saylor and his family were in a loaner Lexus from a car dealership when the accelerator stuck on State Route 125. A passenger dialed 911 for help, but just 50 seconds later the Lexus rear-ended a vehicle at an intersection, the vehicle crashed, rolled and caught fire. Saylor, his wife and daughter, and the wife’s brother were killed.",Road accident,California,9/09,Distressed,0.94,High
INC_585,audio,C585,"– In June 2009 Michael Moore, 39, dialed 911 from his Boone County (Ken.) home to report his parents and he had been shot by a masked intruder. Both parents were shot in the head, while Michael was shot in the leg. By Sept. 2009, sheriff’s deputies had arrested Moore for the murders. Moore is a former sheriff’s deputy who was fired after drug allegations, and he was later convicted and served jail time. He was arrested after the murders on prescription drug fraud charges.",Murder / homicide,"Kentucky, Boone County",6/09,Distressed,1.0,High
INC_586,audio,C586,– In Sept. 2009 a Fitchburg (Wisc.) resident shot and killed a man who police believe was trying to burglarize the resident’s home. Jamie Chen dialed 911 to excitedly tell a dispatcher that he had shot a “big guy running up the stairs” at him. The dispatcher sent officers and explained to Chen how to surrender safely to police. The district attorney did not charge Chen.,Shooting,Wisconsin,9/09,Distressed,0.81,High
INC_587,audio,C587,"– In Sept. 2009 a Westminster (S. Calif.) woman stabbed her 5 and 3 year-old children, and then herself during a murder-suicide attempt. However, she then dialed 911 for help. Thuy Le, 38, and her children were taken to the hospital and survived.",Murder / homicide,"California, Calif.",9/09,Calm,0.66,High
INC_588,audio,C588,"– In Sept. 2009 an 8 year-old girl hid in a Louisville (Ken.) pantry when two armed men invaded her home, and held her mother and two siblings at gunpoint. Police arrived and arrested two teenagers, and none of the occupants was injured.",Shooting,"Kentucky, Louisville",9/09,Distressed,0.6,High
INC_589,audio,C589,"– In Sept. 2009 a Huron County (Ohio) man shot and killed his father, allegedly in self-defense, and he then dialed 911 to report it. Steven Rodvold, 26, admitted the shooting to a sheriff’s dispatcher what happened, put down his .357-cal. revolver and surrendured to deputies. (The last segment of the recording wasn’t released.)",Murder / homicide,"Huron County, Ohio",9/09,Distressed,0.82,High
INC_590,audio,C590,– In Oct. 2009 a man dialed 911 in Seminole County (Fla.) to report that his wife was hysterical and her 2 year-old daughter was not breathing. Sheriff’s deputies found the child dead and arrested Nioshka Bello for murder.,Murder / homicide,"Florida, Seminole County, Fla.",10/09,Distressed,0.94,High
INC_591,audio,C591,"– In Oct. 2009 a former Canyon County (Idaho) paramedic dialed 911 to report a phony car accident, and then after fire crews left their station in the town of Caldwell, she tried to slip under the closing garage door. However, Melissa Farris, 35, was pinned to the concrete driveway by the closing door and died of asphyxia. Returning fire crews found her but could not revive her. Officials are tight-lipped about why she left county employment and why she was trying to enter the firehouse.",Road accident,"Canyon County, Idaho",10/09,Distressed,0.52,High
INC_592,audio,C592,"– In Sept. 2008 a Phoenix man was home with his wife and child, while outside a shooting occurred several blocks away. Police arrived and chased the suspect through backyards. At one point the suspect broke through the front window of the man’s home and ran into his daughter’s bedroom to hide. Anthony Arambula grabbed a handgun and confronted the suspect in the bedroom. Police were already outside the house looking for the suspect, as Arambula’s wife and daughter ran outside and told a sergeant that Anthony was inside holding the suspect at gunpoint. Officers entered the house as Anthony was on the phone to a dispatcher after dialing 911. An officer believed Anthony was the suspect, and fired six rounds, seriously injuring Arambula. Some of the shooting was captured on the logging tape.",Shooting,"Arizona, Phoenix, Arambula",9/08,Distressed,0.74,High
INC_593,audio,C593,– In Oct. 2009 several persons attending a motivational retreat in Sedona (Ariz.) fell unconscious while taking part in a 2-hour “sweat lodge” session. Two persons died and several others were in critical condition. An on-scene nurse attended to the victims and then dialed 911 for help.,Murder / homicide,"Arizona, Sedona, Ariz.",10/09,Distressed,1.0,High
INC_594,audio,C594,"– In Oct. 2009 a man broke into a Harris County (Tex.) home in the middle of the night, prompting resident Jorge Guzman to dial 911 while locked in his bedroom, and armed with a gun. The dispatcher talked to Guzman, but after 10 minutes the suspect tried to enter the bedroom, and Guzman shot him. The suspect fled, but was caught by deputies, while the dispatcher kept Guzman safe in the bedroom, talking to him.",Shooting,"Texas, Harris County, Tex.",10/09,Distressed,0.93,High
INC_595,audio,C595,"– In Oct. 2009 two men broke into a Brighton (Wisc.) home, shot the male occupant and threatened his wife. The woman managed to dial 911 in full view of the suspects, who seemed more intent on collecting items to steal. The calmness of the woman and the fact she was in full view of the suspects made the call initially sound suspicious. Robin Leydel was unhurt, her husband survived and both suspects were arrested.",Robbery / theft,Wisconsin,10/09,Distressed,0.59,Medium
INC_596,audio,C596,"– In Oct. 2009 a Deerfield Beach (Fla.) 15 year-old was doused with rubbing alcohol and set afire by a group of boys. Michael Brewer jumped into a swimming pool to put out the flames, and several persons dialed 911 for help, including a woman during an 8-minute call. This is a 28-minute collection of the 911 calls.",Building fire / trapped persons,"Florida, Deerfield Beach, Fla.",10/09,Distressed,0.73,High
INC_597,audio,C597,"– In Oct. 2009 a Deerfield Beach (Fla.) 15 year-old was doused with rubbing alcohol and set afire by a group of boys. Michael Brewer jumped into a swimming pool to put out the flames, and several persons dialed 911 for help, including a woman during an 8-minute call. This is a 28-minute collection of the 911 calls.",Building fire / trapped persons,"Florida, Deerfield Beach, Fla.",10/09,Distressed,0.73,High
INC_598,audio,C598,"– In Aug. 2008 a Warren County (Ohio) man dialed 911 to say his wife had drowned in a bathtub. But deputies arrested Ryan Widmer for murder after considering the evidence. In April 2009 an investigation was begun after dispatchers said colleague  Ron Kronenberger was asleep just before he answered Widmer’s 911 call, and that Kronenberger routinely slept on-duty. On the logging tape of the call, Kronenberer seems dazed and confused, and there were long periods of silence on the call. County officials were unaware of the report on the 911 call until Oct. 2009, and then produced two 911 calls that Kronenberger handled four minutes before Widmer’s call, proving Kronenberger wasn’t completely asleep when Widmer called.",Murder / homicide,"Warren County, Ohio",8/08,Distressed,0.94,High
INC_599,audio,C599,"– In Oct. 2009 a drunken man walked through a Hudson (Minn.) house with a gun, firing at least 20 shots at other occupants. Daniel Christenson did not shoot anyone inside the home during the 23-minute 911 call, and his 19 year-old son and others escaped. But Christenson was shot and wounded after a 7-hour stand-off with police.",Shooting,"Minnesota, Hudson, Minn.",10/09,Distressed,0.74,High
INC_600,audio,C600,– In Oct. 2009 an Orem (Utah) man dialed 911 to say that he’d shot his brother-in-law to death after an altercation. Stephen Strate talked to the dispatcher before police arrived.,Shooting,Utah,10/09,Distressed,0.82,High
INC_601,audio,C601,"– In Nov. 2009 a Des Moines (Iowa) man came into a local discount store, claimed to have a gun and took an employee hostage. Arriving police confronted Daniel Carter, and then shot him when they believed he was a threat. Carter was not armed, and was last in critical condition. Police said they received several calls about Carter acting erratic before he entered the store and threatened a clerk.",Shooting,"Des Moines, Iowa",11/09,Distressed,0.86,High
INC_602,audio,C602,"– In Nov. 2009 a Tampa man dialed 911 after he ran out of free minutes on his cellular phone, and attempted to solicit sex from the 911 dispatchers. Joshua Basso, 29, was arrested by officers who responded to his home and confirmed the 911 calls had been made from his cellular phone.",Unknown incident,"Florida, Tampa",11/09,Distressed,0.4,Low
INC_603,audio,C603,"– In Nov. 2009 an ex-employee of a Orlando (Fla.) engineering company came back to the office with a gun, shot and killed one former co-worker and wounded five others before being arrested. Jason Rodriguez was later indicted on first-degree murder charges. During the shootings, several persons dialed 911 for help.",Shooting,"Florida, Orlando, Fla.",11/09,Distressed,1.0,High
INC_604,audio,C604,"– In Nov. 2009 an ex-employee of a Orlando (Fla.) engineering company came back to the office with a gun, shot and killed one former co-worker and wounded five others before being arrested. Jason Rodriguez was later indicted on first-degree murder charges. During the shootings, several persons dialed 911 for help.",Shooting,"Florida, Orlando, Fla.",11/09,Distressed,1.0,High
INC_605,audio,C605,"– In Oct. 2009 a Chatham Borough (NJ) priest was stabbed to death, and the church’s custodian was arrested for murder. Rev. Edward Hinds managed to dial 911 for help, but the suspect, Jose Feliciano, took away the cellular phone and said everything was okay. Because there was no Phase II service, the dispatcher didn’t know the location of the call. Parishioners later called police when Hinds failed to show for church services, and officers found his body.",Assault / violence,"New Jersey, Chatham Borough, Hinds",10/09,Distressed,0.94,High
INC_606,audio,C606,"– In Nov. 2009 a pair of masked robbers invaded the TJ Maxx clothing store in Venice (Fla.), sending employees scattering through the rear emergency exits. When the exit alarms went off, the robbers fled, but police surrounded the building for hours believing the suspects were still inside. Two persons outside the store called 911.",Robbery / theft,"Florida, Venice, Fla.",11/09,Distressed,0.62,Medium
INC_607,audio,C607,"– In Nov. 2009 a pair of masked robbers invaded the TJ Maxx clothing store in Venice (Fla.), sending employees scattering through the rear emergency exits. When the exit alarms went off, the robbers fled, but police surrounded the building for hours believing the suspects were still inside. Two persons outside the store called 911.",Robbery / theft,"Florida, Venice, Fla.",11/09,Distressed,0.62,Medium
INC_608,audio,C608,"– In Nov. 2009 a New Haven (Conn.) man set fire to his girlfriend and allegedly poured an accelerant over the woman’s 12 year-old daughter, burning both of them. A woman in a neighboring apartment dialed 911 and relayed information with the victim screaming in the background. They survived - https://www.nhregister.com/news/article/Man-to-serve-25-years-for-setting-woman-on-fire-11564298.php",Building fire / trapped persons,"Connecticut, New Haven, Conn.",11/09,Distressed,0.61,High
INC_609,audio,C609,"– In Nov. 2009 three men invaded a Winter Garden (Fla.) home, held the family hostage for three days and forced them to withdraw $24,000 from their bank account. Marcella Borges managed to escape from a second-floor window and run to a neighbor, who then dialed 911 for help. She was shot while escaping, but did survive. Three suspects were arrested by arriving police.",Robbery / theft,"Florida, Winter Garden, Fla.",11/09,Distressed,0.73,High
INC_610,audio,C610,"– In Nov. 2009 two men robbed a shoe repair store in West Palm Beach (Fla.), shooting Juliana Catalfumo, daughter of the owner. She survived and managed to dial 911 for help.",Robbery / theft,"Florida, West Palm Beach, Fla.",11/09,Distressed,0.6,High
INC_611,audio,C611,"– In Nov. 2009 Cincinnati (Ohio) Off. Gregory Toyeas stopped a car, but suspect Randolph Ward fled with a gun, and fired shots at Toyeas. When Ward tried to carjack a van, other officers confronted him and fatally shot him. Radio traffic documented the 3-minute incident.",Road accident,"Cincinnati, Ohio, Toyeas",11/09,Distressed,1.0,High
INC_612,audio,C612,– In Nov. 2009 a 4 year-old girl in Charles County (Md.) dialed 911 for help when her mother became ill. Samantha Mason gave dispatcher Jaime Ostrander information that allowed EMS units to quickly arrive and treat her mother’s diabetic emergency.,Unknown incident,"Maryland, Charles County, Md.",11/09,Calm,0.58,Medium
INC_613,audio,C613,"– In Nov. 2009 a North Carolina woman called 911 to report her 5 year-old daughter missing. Antoinette Davis told a Fayetteville dispatcher that she last saw Shiniya Davis the previous evening. But within five days police arrested Antoinette, alleging she sold her daughter into sexual slavery. Shaniya was found dead six days later and a suspect was arrested.",Kidnapping / missing,North Carolina,11/09,Distressed,0.81,High
INC_614,audio,C614,– In Nov. 2009 an Albuquerque (NM) man shot and killed his infant daughter after a dispute with the mother. Christopher Rains was suicidal and believed he would go to prison for life. The dispatcher kept him on the line while officers responded.,Shooting,"New Mexico, Albuquerque",11/09,Distressed,0.81,High
INC_615,audio,C615,"– In 2007 a 21 month-old toddler wandered into a backyard soccer net and was strangled. In early 2009 the city filed a lawsuit against the city alleging they failed to provide prompt emergency assistance for Matthew Cantrell, including EMD. In Nov. 2009 the city released the logging tape of Ave Cantrell’s 911 call and",Murder / homicide,Texas,,Distressed,0.82,High
INC_616,audio,C616,"– In Oct. 2009 a family was erecting an Amateur radio antenna at night in Palm Bay (Fla.) when the tower hit an overhead high-voltage power line. The resulting arcing, power outage and fire generated several 911 calls. Three members of the Braham family died when they lost control of the tower and it struck a 13,000-volt power line.",Murder / homicide,"Florida, Palm Bay, Fla.",10/09,Distressed,0.82,High
INC_617,audio,C617,"– In Oct. 2009 a family was erecting an Amateur radio antenna at night in Palm Bay (Fla.) when the tower hit an overhead high-voltage power line. The resulting arcing, power outage and fire generated several 911 calls. Three members of the Braham family died when they lost control of the tower and it struck a 13,000-volt power line.",Murder / homicide,"Florida, Palm Bay, Fla.",10/09,Distressed,0.82,High
INC_618,audio,C618,"-In Dec. 2009 a man tried to break into a rural Cushing (Okla.) home at night by bashing a rear patio door with a chair. Resident Donna Jackson dialed 911 and talked to Lincoln County Sheriff’s dispatcher Brenda Hart for 10 minutes, when the man broke through the glass and Jackson fatally shot him with a shotgun. It took deputies another 12 minutes to arrive. Watch a video",Shooting,"Oklahoma, Okla.",12/09,Distressed,0.94,High
INC_619,audio,C619,"-In Dec. 2009 three suspects invaded an Elyria (Ohio) apartment and shot both residents, one fatally. One resident was able to wrestle a gun away and fatally shoot one suspect. A 911 call documented the initial struggles and gunfire, followed by two callbacks after the first call was cut off.",Shooting,"Elyria, Ohio",12/09,Distressed,1.0,High
INC_620,audio,C620,"– In Jan. 2010 one teen was killed and two others wounded in Naples (Fla.) when several men opened fire at an apartment complex. The incident generated three 911 calls, but contradictory information about the suspects and the getaway car. (Tape edited by police for privacy of callers.)",Shooting,"Florida, Naples, Fla.",1/10,Distressed,0.82,High
INC_621,audio,C621,"– In Jan. 2010 one teen was killed and two others wounded in Naples (Fla.) when several men opened fire at an apartment complex. The incident generated three 911 calls, but contradictory information about the suspects and the getaway car. (Tape edited by police for privacy of callers.)",Shooting,"Florida, Naples, Fla.",1/10,Distressed,0.82,High
INC_622,audio,C622,"-In July 2007 two elephants from a visiting circus wandered past their electric-fence enclosure and into the neighborhoods of Newmarket (Ont., Canada) to graze on grass and trees. A group of people walking home spotted the elephants and dialed 911 to report their sighting to a surprised dispatcher. The elephants were rounded up without incidents.",Unknown incident,"Newmarket, Canada",7/07,Distressed,0.35,Low
INC_623,audio,C623,"– In Dec. 2009 actress Brittany Murphy suffered a medical problem, and her mother dialed 911 and spoke to a LAFD dispatcher, who provided medical instructions. Murphy did not survive, and a cause of death was still pending in Jan. 2010. [LAFD deleted certain details from tape.]",Murder / homicide,California,12/09,Distressed,0.7,High
INC_624,audio,C624,"-In Jan. 2010 a man who may have psychiatric problems entered a Tulsa (Okla.) radio station office and held the employees at gunpoint. A receptionist dialed 911, and for almost 12 minutes kept a dispatcher informed about what was happening. Arriving police confronted Barry Styles, and shot him when he pointed a gun at them. He survived and was arrested.",Kidnapping / missing,"Oklahoma, Tulsa, Okla.",1/10,Calm,0.49,High
INC_625,audio,C625,"-In Jan. 2010 a Livingston County (Mich.) middle school student became violent, and an office worker dialed 911. Dispatchers sent deputies non-emergency, but then an administrator ordered a “lock down,” prompting another officer worker to dial 911 again and become impatient with the dispatcher. The school changed its procedures have changed to have only the involved staff dial 911 instead of office personnel, and to us a “stay put” order for less serious incidents.",Unknown incident,"Michigan, Livingston County, Mich.",1/10,Distressed,0.52,Medium
INC_626,audio,C626,"-In Jan. 2010 an 11 year-old boy in Lawton (Okla.) dialed 911 to report that his mother and her boyfriend were dealing drugs, and had left him and his 1 year-old brother alone. Officers arrived and later arrested Jennifer Lynn Patterson and the boyfriend.",Domestic disturbance,"Oklahoma, Lawton, Okla.",1/10,Distressed,0.39,Low
INC_627,audio,C627,-In Jan. 2010 a woman in Shephersville (Ken.) dialed 911 to say that she had been scuffling with her husband and accidentally shot him in the head. Betty Jane Harder was later arrested for murder.,Murder / homicide,Kentucky,1/10,Distressed,0.94,High
INC_628,audio,C628,-In Jan. 2010 a woman in Reno (Nev.) dialed 911 to say her 3 week-old baby wasn’t breathing. Carson City sheriff’s supervisor,Road accident,"Nevada, Reno, Nev., Carson City",1/10,Distressed,0.5,Medium
INC_629,audio,C629,"– In Nov. 2009 a retired university professor was murdered at his home outside Payson (Utah). Kay Mortensen, 70, had his throat cut, police say, and his son and daughter-in-law claim they were tied up and held hostage by two robbers with guns. Two months after the murder, police said the son and daughter-in-law were persons of interest in the case.",Murder / homicide,"Payson, Utah",11/09,Distressed,0.94,High
